timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/11/28 14:00:21.993, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:26.994, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:31.995, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:36.995, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:41.996, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:46.997, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:51.997, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:00:56.998, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:01:01.999, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 14:01:06.999, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
